date,seed,dataset,protect_size,reg_epochs,ptb_epochs,ptb_rate,ptb_sample_num,ptb_sample_size,base_g0,base_gX,d_g0,d_gX,t0_task,t0_g0,d_t0_g0,t0_gX,d_t0_gX,t1_task,t1_g0,d_t1_g0,t1_gX,d_t1_gX,t2_task,t2_g0,d_t2_g0,t2_gX,d_t2_gX,t3_task,t3_g0,d_t3_g0,t3_gX,d_t3_gX,t4_task,t4_g0,d_t4_g0,t4_gX,d_t4_gX
2022-04-05-14:19:06,103,cora,0.1,100,30,0.25,20,500,0.7676056027412415,0.7685644030570984,-0.5457746237516403,-0.023514866828918457,tensor(629),0.9894366264343262,-0.07394367456436157,0.9760726094245911,0.018151819705963135,tensor(89),0.9577464461326599,0.010563373565673828,0.9447194933891296,-0.007838249206542969,tensor(1428),1.0,-0.003521144390106201,0.9855610728263855,-0.000825047492980957,tensor(872),0.9823943376541138,0.0,0.9426568150520325,-0.02145218849182129,tensor(771),0.9964788556098938,0.003521144390106201,0.9785478711128235,0.013613879680633545
2022-04-05-14:19:19,103,cora,0.1,100,30,0.5,20,500,0.7676056027412415,0.7685644030570984,-0.580985888838768,-0.021039605140686035,tensor(629),0.9894366264343262,-0.03873240947723389,0.9760726094245911,0.017326772212982178,tensor(89),0.9577464461326599,0.024647891521453857,0.9447194933891296,-0.018564343452453613,tensor(1428),1.0,0.0,0.9855610728263855,0.012788772583007812,tensor(872),0.9823943376541138,-0.049295783042907715,0.9426568150520325,-0.003712892532348633,tensor(771),0.9964788556098938,0.003521144390106201,0.9785478711128235,0.011551141738891602
2022-04-05-14:19:31,104,cora,0.1,100,30,0.1,20,500,0.7727272510528564,0.7592898607254028,-0.34265732765197754,0.00495457649230957,tensor(1280),0.9895104765892029,0.006992995738983154,0.9706854224205017,0.010322034358978271,tensor(669),1.0,0.0,0.9917423725128174,0.003303050994873047,tensor(546),0.9685314297676086,0.01048952341079712,0.9723369479179382,-0.0020644068717956543,tensor(1046),0.9755244851112366,0.017482519149780273,0.9789430499076843,0.008670508861541748,tensor(1270),0.9930070042610168,0.006992995738983154,0.9913294911384583,0.002890169620513916
2022-04-05-14:19:42,104,cora,0.1,100,30,0.25,20,500,0.7727272510528564,0.7592898607254028,-0.47902095317840576,-0.002477288246154785,tensor(1280),0.9895104765892029,0.0,0.9706854224205017,0.00990915298461914,tensor(669),1.0,-0.006992995738983154,0.9917423725128174,0.0016515254974365234,tensor(546),0.9685314297676086,0.024475574493408203,0.9723369479179382,-0.004128813743591309,tensor(1046),0.9755244851112366,0.017482519149780273,0.9789430499076843,0.005780339241027832,tensor(1270),0.9930070042610168,0.0,0.9913294911384583,0.002477288246154785
2022-04-05-14:19:54,104,cora,0.1,100,30,0.5,20,500,0.7727272510528564,0.7592898607254028,-0.5209789872169495,-0.00990915298461914,tensor(1280),0.9895104765892029,0.006992995738983154,0.9706854224205017,0.011560678482055664,tensor(669),1.0,0.0,0.9917423725128174,0.003303050994873047,tensor(546),0.9685314297676086,0.027972042560577393,0.9723369479179382,0.006193220615386963,tensor(1046),0.9755244851112366,0.017482519149780273,0.9789430499076843,0.00949627161026001,tensor(1270),0.9930070042610168,0.006992995738983154,0.9913294911384583,0.004128813743591309
2022-04-05-14:20:07,100,citeseer,0.1,100,30,0.1,20,500,0.6761006116867065,0.6312625408172607,-0.14150941371917725,-0.0270540714263916,tensor(3482),0.9905660152435303,-0.003144681453704834,0.9986640214920044,-0.0026720166206359863,tensor(151),0.9874213337898254,0.003144681453704834,0.9949900507926941,0.0006679892539978027,tensor(1724),0.9874213337898254,-0.006289303302764893,0.9836339950561523,0.0,tensor(1735),0.9999999403953552,0.0,0.9979960322380066,0.0006679892539978027,tensor(3694),0.9905660152435303,0.0,0.9959920048713684,-0.009352028369903564
2022-04-05-14:20:21,100,citeseer,0.1,100,30,0.25,20,500,0.6761006116867065,0.6312625408172607,-0.12893080711364746,-0.010354042053222656,tensor(3482),0.9905660152435303,-0.003144681453704834,0.9986640214920044,0.0,tensor(151),0.9874213337898254,-0.0031446218490600586,0.9949900507926941,0.0010019540786743164,tensor(1724),0.9874213337898254,0.009433984756469727,0.9836339950561523,0.006345987319946289,tensor(1735),0.9999999403953552,-0.009433925151824951,0.9979960322380066,0.0,tensor(3694),0.9905660152435303,-0.006289303302764893,0.9959920048713684,0.0023380517959594727
2022-04-05-14:20:34,100,citeseer,0.1,100,30,0.5,20,500,0.6761006116867065,0.6312625408172607,-0.18553459644317627,0.0016700029373168945,tensor(3482),0.9905660152435303,-0.018867909908294678,0.9986640214920044,-0.0030059814453125,tensor(151),0.9874213337898254,0.003144681453704834,0.9949900507926941,0.0010019540786743164,tensor(1724),0.9874213337898254,-0.07547169923782349,0.9836339950561523,0.006345987319946289,tensor(1735),0.9999999403953552,0.0,0.9979960322380066,0.0013359785079956055,tensor(3694),0.9905660152435303,-0.02201259136199951,0.9959920048713684,-0.003340005874633789
2022-04-05-14:20:48,101,citeseer,0.1,100,30,0.1,20,500,0.6685082912445068,0.6349152326583862,-0.11049723625183105,-0.0494915246963501,tensor(762),0.9530386924743652,-0.03591156005859375,0.9603390097618103,-0.03694915771484375,tensor(2382),0.9889503121376038,0.0,0.9935593008995056,0.002372920513153076,tensor(1513),1.0,-0.005524814128875732,0.997288167476654,-0.0016949176788330078,tensor(1710),0.9944751858711243,-0.005524873733520508,0.9979661107063293,-0.000677943229675293,tensor(2913),0.9972376227378845,-0.008287310600280762,0.9952542185783386,-0.000677943229675293
2022-04-05-14:21:01,101,citeseer,0.1,100,30,0.25,20,500,0.6685082912445068,0.6349152326583862,-0.09944748878479004,-0.03796607255935669,tensor(762),0.9530386924743652,-0.019336998462677002,0.9603390097618103,-0.041016995906829834,tensor(2382),0.9889503121376038,0.0,0.9935593008995056,0.0020339488983154297,tensor(1513),1.0,0.0,0.997288167476654,-0.0003390312194824219,tensor(1710),0.9944751858711243,-0.005524873733520508,0.9979661107063293,-0.000677943229675293,tensor(2913),0.9972376227378845,-0.008287310600280762,0.9952542185783386,-0.000677943229675293
2022-04-05-14:21:14,101,citeseer,0.1,100,30,0.5,20,500,0.6685082912445068,0.6349152326583862,-0.16022098064422607,-0.1159321665763855,tensor(762),0.9530386924743652,-0.005524814128875732,0.9603390097618103,-0.009152591228485107,tensor(2382),0.9889503121376038,0.0,0.9935593008995056,0.0020339488983154297,tensor(1513),1.0,0.0,0.997288167476654,0.0,tensor(1710),0.9944751858711243,0.0,0.9979661107063293,-0.0003389716148376465,tensor(2913),0.9972376227378845,-0.022099435329437256,0.9952542185783386,-0.0010169148445129395
2022-04-05-14:21:28,102,citeseer,0.1,100,30,0.1,20,500,0.6322188377380371,0.6583976149559021,-0.03951364755630493,-0.02883005142211914,tensor(2089),1.0,-0.0030394792556762695,0.993630588054657,0.002346634864807129,tensor(2842),0.9848024249076843,0.003039538860321045,0.985920250415802,0.00838083028793335,tensor(1482),0.9908814430236816,-0.0030394792556762695,0.9956420063972473,0.0013409256935119629,tensor(854),0.9878419637680054,0.0060790181159973145,0.9862554669380188,0.009386539459228516,tensor(2319),0.9908814430236816,0.0,0.9932953715324402,0.001005709171295166
2022-04-05-14:21:42,102,citeseer,0.1,100,30,0.25,20,500,0.6322188377380371,0.6583976149559021,-0.12765955924987793,-0.08716058731079102,tensor(2089),1.0,0.0,0.993630588054657,-0.0016761422157287598,tensor(2842),0.9848024249076843,0.0060790181159973145,0.985920250415802,0.0067046284675598145,tensor(1482),0.9908814430236816,0.0,0.9956420063972473,-0.0003352165222167969,tensor(854),0.9878419637680054,0.00911855697631836,0.9862554669380188,0.005698978900909424,tensor(2319),0.9908814430236816,0.003039538860321045,0.9932953715324402,-0.004022777080535889
2022-04-05-14:21:55,102,citeseer,0.1,100,30,0.5,20,500,0.6322188377380371,0.6583976149559021,-0.13373857736587524,-0.05296683311462402,tensor(2089),1.0,-0.0060790181159973145,0.993630588054657,0.001005709171295166,tensor(2842),0.9848024249076843,0.0060790181159973145,0.985920250415802,0.006369411945343018,tensor(1482),0.9908814430236816,0.0,0.9956420063972473,-0.0003352165222167969,tensor(854),0.9878419637680054,0.00911855697631836,0.9862554669380188,0.005698978900909424,tensor(2319),0.9908814430236816,0.003039538860321045,0.9932953715324402,-0.0026818513870239258
2022-04-05-14:22:09,103,citeseer,0.1,100,30,0.1,20,500,0.5969696640968323,0.6381622552871704,-0.0878787636756897,-0.02179741859436035,tensor(2107),0.9878787398338318,-0.0030303001403808594,0.9939637184143066,-0.0013413429260253906,tensor(1116),0.9878787398338318,-0.021212100982666016,0.9828973412513733,-0.011401712894439697,tensor(1009),0.9909090399742126,0.0030303001403808594,0.9959757924079895,0.001341402530670166,tensor(2671),0.9909090399742126,-0.006060600280761719,0.9849094152450562,0.007712960243225098,tensor(3624),0.9969696402549744,-0.0030303001403808594,0.9963111877441406,0.0
2022-04-05-14:22:22,103,citeseer,0.1,100,30,0.25,20,500,0.5969696640968323,0.6381622552871704,0.02121216058731079,-0.011737048625946045,tensor(2107),0.9878787398338318,-0.0030303001403808594,0.9939637184143066,-0.0013413429260253906,tensor(1116),0.9878787398338318,0.012121200561523438,0.9828973412513733,0.010395705699920654,tensor(1009),0.9909090399742126,0.0030303001403808594,0.9959757924079895,0.001341402530670166,tensor(2671),0.9909090399742126,-0.0030303001403808594,0.9849094152450562,0.006036221981048584,tensor(3624),0.9969696402549744,0.0,0.9963111877441406,0.0016766786575317383
2022-04-05-14:22:36,103,citeseer,0.1,100,30,0.5,20,500,0.5969696640968323,0.6381622552871704,-0.17272725701332092,-0.00871896743774414,tensor(2107),0.9878787398338318,-0.0030303001403808594,0.9939637184143066,-0.0013413429260253906,tensor(1116),0.9878787398338318,0.006060600280761719,0.9828973412513733,0.005700886249542236,tensor(1009),0.9909090399742126,0.0030303001403808594,0.9959757924079895,0.001341402530670166,tensor(2671),0.9909090399742126,-0.0030303001403808594,0.9849094152450562,0.006371557712554932,tensor(3624),0.9969696402549744,-0.0030303001403808594,0.9963111877441406,0.0
2022-04-05-14:22:49,104,citeseer,0.1,100,30,0.1,20,500,0.638484001159668,0.670932948589325,-0.1953352987766266,-0.011114835739135742,tensor(1845),1.0,0.0,0.9919164776802063,0.0026944875717163086,tensor(713),0.9941691160202026,-0.017492711544036865,0.9942741394042969,0.0023577213287353516,tensor(983),1.0,0.0,0.9949477910995483,-0.0010104179382324219,tensor(2346),0.9970845580101013,-0.014577209949493408,0.9959582090377808,0.0023577213287353516,tensor(1347),0.9970845580101013,-0.008746325969696045,0.9949477910995483,0.0006736516952514648
2022-04-05-14:23:03,104,citeseer,0.1,100,30,0.25,20,500,0.638484001159668,0.670932948589325,-0.00874638557434082,-0.011114835739135742,tensor(1845),1.0,0.0,0.9919164776802063,0.002357661724090576,tensor(713),0.9941691160202026,0.0,0.9942741394042969,0.0,tensor(983),1.0,0.0,0.9949477910995483,-0.0023577213287353516,tensor(2346),0.9970845580101013,0.0,0.9959582090377808,0.0,tensor(1347),0.9970845580101013,0.0,0.9949477910995483,0.0013472437858581543
2022-04-05-14:23:16,104,citeseer,0.1,100,30,0.5,20,500,0.638484001159668,0.670932948589325,-0.011661827564239502,0.004378616809844971,tensor(1845),1.0,0.0,0.9919164776802063,0.0026944875717163086,tensor(713),0.9941691160202026,0.0,0.9942741394042969,0.0003368258476257324,tensor(983),1.0,0.0,0.9949477910995483,-0.0023577213287353516,tensor(2346),0.9970845580101013,-0.05830901861190796,0.9959582090377808,-0.060289621353149414,tensor(1347),0.9970845580101013,0.0,0.9949477910995483,0.0013472437858581543
2022-04-05-14:23:28,100,Polblogs,0.1,100,30,0.1,20,500,0.800000011920929,0.8435423970222473,-0.4074074327945709,0.03394836187362671,tensor(909),0.9851851463317871,0.01481485366821289,0.9889298677444458,0.007380068302154541,tensor(451),0.8962962627410889,0.10370373725891113,0.9357933402061462,0.06125462055206299,tensor(400),0.9851851463317871,0.01481485366821289,0.9933578968048096,0.003690063953399658,tensor(998),0.9851851463317871,0.01481485366821289,0.9911438822746277,0.005904078483581543,tensor(1207),0.9851851463317871,0.01481485366821289,0.9926199316978455,0.0044280290603637695
2022-04-05-14:23:40,100,Polblogs,0.1,100,30,0.25,20,500,0.800000011920929,0.8435423970222473,-0.4296296536922455,0.05387455224990845,tensor(909),0.9851851463317871,0.01481485366821289,0.9889298677444458,-0.015498161315917969,tensor(451),0.8962962627410889,0.10370373725891113,0.9357933402061462,0.0605165958404541,tensor(400),0.9851851463317871,0.01481485366821289,0.9933578968048096,0.0029520392417907715,tensor(998),0.9851851463317871,0.01481485366821289,0.9911438822746277,0.0022140145301818848,tensor(1207),0.9851851463317871,0.007407426834106445,0.9926199316978455,-0.02509230375289917
2022-04-05-14:23:52,100,Polblogs,0.1,100,30,0.5,20,500,0.800000011920929,0.8435423970222473,-0.35555556416511536,0.030996322631835938,tensor(909),0.9851851463317871,0.01481485366821289,0.9889298677444458,0.0022140145301818848,tensor(451),0.8962962627410889,0.10370373725891113,0.9357933402061462,0.05608856678009033,tensor(400),0.9851851463317871,0.01481485366821289,0.9933578968048096,-0.001475989818572998,tensor(998),0.9851851463317871,0.01481485366821289,0.9911438822746277,0.0007380247116088867,tensor(1207),0.9851851463317871,0.01481485366821289,0.9926199316978455,-0.0014760494232177734
2022-04-05-14:24:03,101,Polblogs,0.1,100,30,0.1,20,500,0.8211920261383057,0.8177744746208191,-0.4304635524749756,0.06497383117675781,tensor(348),0.9867549538612366,0.013245046138763428,0.9873039722442627,0.010455548763275146,tensor(828),0.9536423683166504,0.04635763168334961,0.9477221965789795,0.048543691635131836,tensor(477),0.9933775067329407,0.006622493267059326,0.9738610982894897,0.023151636123657227,tensor(1403),0.9668874144554138,0.0,0.9536967873573303,0.04107546806335449,tensor(1419),1.0,0.0,0.997012734413147,-0.002240478992462158
2022-04-05-14:24:14,101,Polblogs,0.1,100,30,0.25,20,500,0.8211920261383057,0.8177744746208191,-0.41059601306915283,0.08887231349945068,tensor(348),0.9867549538612366,0.013245046138763428,0.9873039722442627,0.008215069770812988,tensor(828),0.9536423683166504,0.04635763168334961,0.9477221965789795,0.04630321264266968,tensor(477),0.9933775067329407,0.006622493267059326,0.9738610982894897,0.020164310932159424,tensor(1403),0.9668874144554138,0.03311258554458618,0.9536967873573303,0.04032862186431885,tensor(1419),1.0,0.0,0.997012734413147,-0.0029873251914978027
2022-04-05-14:24:25,101,Polblogs,0.1,100,30,0.5,20,500,0.8211920261383057,0.8177744746208191,-0.4039734899997711,0.04929053783416748,tensor(348),0.9867549538612366,0.013245046138763428,0.9873039722442627,0.004480957984924316,tensor(828),0.9536423683166504,0.04635763168334961,0.9477221965789795,0.04406273365020752,tensor(477),0.9933775067329407,0.006622493267059326,0.9738610982894897,0.017923831939697266,tensor(1403),0.9668874144554138,0.03311258554458618,0.9536967873573303,0.037341296672821045,tensor(1419),1.0,0.0,0.997012734413147,-0.0059746503829956055
2022-04-05-14:24:36,102,Polblogs,0.1,100,30,0.1,20,500,0.8048779964447021,0.8122172355651855,-0.4695121645927429,0.1108596920967102,tensor(959),0.9999999403953552,-0.024390220642089844,0.993966817855835,0.0015082955360412598,tensor(1091),0.9817072749137878,-0.25609755516052246,0.9766214489936829,0.018099546432495117,tensor(733),0.9268292188644409,-0.06707316637039185,0.9411764740943909,0.05429863929748535,tensor(649),0.957317054271698,-0.2743902802467346,0.9788838624954224,0.018853724002838135,tensor(503),0.9268292188644409,-0.2378048300743103,0.9396681785583496,0.05731523036956787
2022-04-05-14:24:47,102,Polblogs,0.1,100,30,0.25,20,500,0.8048779964447021,0.8122172355651855,-0.48170727491378784,0.06561082601547241,tensor(959),0.9999999403953552,0.0,0.993966817855835,0.0,tensor(1091),0.9817072749137878,0.018292665481567383,0.9766214489936829,0.019607841968536377,tensor(733),0.9268292188644409,0.0731707215309143,0.9411764740943909,0.05279034376144409,tensor(649),0.957317054271698,0.036585330963134766,0.9788838624954224,0.015082955360412598,tensor(503),0.9268292188644409,0.0731707215309143,0.9396681785583496,0.05354452133178711
2022-04-05-14:24:59,102,Polblogs,0.1,100,30,0.5,20,500,0.8048779964447021,0.8122172355651855,-0.5670731216669083,0.1236802339553833,tensor(959),0.9999999403953552,-0.18902438879013062,0.993966817855835,-0.004524886608123779,tensor(1091),0.9817072749137878,0.0,0.9766214489936829,0.01432877779006958,tensor(733),0.9268292188644409,-0.08536583185195923,0.9411764740943909,0.04901963472366333,tensor(649),0.957317054271698,-0.33536583185195923,0.9788838624954224,0.011312246322631836,tensor(503),0.9268292188644409,-0.21341460943222046,0.9396681785583496,0.05052793025970459
2022-04-05-14:25:10,103,Polblogs,0.1,100,30,0.1,20,500,0.8157894611358643,0.8333333134651184,-0.6052631437778473,0.08445441722869873,tensor(387),1.0,-0.3947368264198303,0.9955157041549683,0.0037369132041931152,tensor(1413),0.9802631735801697,-0.375,0.9887892603874207,0.011210739612579346,tensor(341),0.9868420958518982,-0.41447365283966064,0.9857996702194214,0.01345294713973999,tensor(830),1.0,-0.42763155698776245,0.9947683215141296,0.004484295845031738,tensor(694),0.9736841917037964,-0.375,0.9671151041984558,0.032137513160705566
2022-04-05-14:25:21,103,Polblogs,0.1,100,30,0.25,20,500,0.8157894611358643,0.8333333134651184,-0.6644736677408218,0.11958146095275879,tensor(387),1.0,-0.4736841917037964,0.9955157041549683,0.0037369132041931152,tensor(1413),0.9802631735801697,-0.44078946113586426,0.9887892603874207,0.011210739612579346,tensor(341),0.9868420958518982,-0.46710526943206787,0.9857996702194214,0.01345294713973999,tensor(830),1.0,-0.4736841917037964,0.9947683215141296,0.004484295845031738,tensor(694),0.9736841917037964,-0.4473683834075928,0.9671151041984558,0.032137513160705566
2022-04-05-14:25:33,103,Polblogs,0.1,100,30,0.5,20,500,0.8157894611358643,0.8333333134651184,-0.6973684057593346,0.12257099151611328,tensor(387),1.0,-0.5065789520740509,0.9955157041549683,0.0,tensor(1413),0.9802631735801697,-0.47368425130844116,0.9887892603874207,0.008221209049224854,tensor(341),0.9868420958518982,-0.4934210479259491,0.9857996702194214,0.010463416576385498,tensor(830),1.0,-0.5065789520740509,0.9947683215141296,0.001494765281677246,tensor(694),0.9736841917037964,-0.4736841917037964,0.9671151041984558,0.029147982597351074
2022-04-05-14:25:43,104,Polblogs,0.1,100,30,0.1,20,500,0.7878787517547607,0.8166037797927856,-0.3393939137458801,0.07471698522567749,tensor(152),0.9696969389915466,0.024242401123046875,0.9554716944694519,0.04150944948196411,tensor(781),0.9939393401145935,0.006060600280761719,0.997735857963562,-0.0015094280242919922,tensor(821),0.9878787398338318,0.006060600280761719,0.995471715927124,0.0022641420364379883,tensor(830),0.9818181395530701,0.012121200561523438,0.99622642993927,-0.021886825561523438,tensor(969),0.9939393401145935,0.006060600280761719,0.997735857963562,-0.0022641420364379883
2022-04-05-14:25:55,104,Polblogs,0.1,100,30,0.25,20,500,0.7878787517547607,0.8166037797927856,-0.3393939137458801,0.023396193981170654,tensor(152),0.9696969389915466,0.030303001403808594,0.9554716944694519,0.03547167778015137,tensor(781),0.9939393401145935,0.006060600280761719,0.997735857963562,-0.005283057689666748,tensor(821),0.9878787398338318,0.006060600280761719,0.995471715927124,-0.0022641420364379883,tensor(830),0.9818181395530701,0.006060600280761719,0.99622642993927,-0.009811341762542725,tensor(969),0.9939393401145935,0.006060600280761719,0.997735857963562,-0.009056627750396729
2022-04-05-14:26:07,104,Polblogs,0.1,100,30,0.5,20,500,0.7878787517547607,0.8166037797927856,-0.31515148282051086,0.11094337701797485,tensor(152),0.9696969389915466,0.030303001403808594,0.9554716944694519,0.024150967597961426,tensor(781),0.9939393401145935,0.006060600280761719,0.997735857963562,-0.012830197811126709,tensor(821),0.9878787398338318,0.006060600280761719,0.995471715927124,-0.018113255500793457,tensor(830),0.9818181395530701,0.012121200561523438,0.99622642993927,-0.015094339847564697,tensor(969),0.9939393401145935,0.006060600280761719,0.997735857963562,-0.022641539573669434
2022-04-05-14:27:03,100,flickr,0.1,100,30,0.1,20,500,0.42582419514656067,0.42398130893707275,0.02335163950920105,0.023075789213180542,tensor(6620),0.9986264109611511,-0.20192307233810425,0.9982474446296692,-0.00014609098434448242,tensor(5723),0.9972527623176575,-0.09203296899795532,0.9963487982749939,0.002190709114074707,tensor(10475),0.9972527623176575,-0.056318700313568115,0.996786892414093,0.0023368000984191895,tensor(1913),0.9931318759918213,-0.08928567171096802,0.9932817220687866,0.002044677734375,tensor(8066),1.0,-0.1332417130470276,0.9976631999015808,0.0011684298515319824
2022-04-05-14:28:15,100,flickr,0.1,100,30,0.25,20,500,0.42582419514656067,0.42398130893707275,0.1469779908657074,0.014166802167892456,tensor(6620),0.9986264109611511,0.0,0.9982474446296692,-0.00014609098434448242,tensor(5723),0.9972527623176575,0.0013736486434936523,0.9963487982749939,0.0024828314781188965,tensor(10475),0.9972527623176575,0.0013736486434936523,0.996786892414093,0.0021907687187194824,tensor(1913),0.9931318759918213,0.0013736486434936523,0.9932817220687866,0.0010223388671875,tensor(8066),1.0,0.0,0.9976631999015808,0.00029212236404418945
2022-04-05-14:29:30,100,flickr,0.1,100,30,0.5,20,500,0.42582419514656067,0.42398130893707275,0.22664836049079895,-0.032715052366256714,tensor(6620),0.9986264109611511,-0.2321428656578064,0.9982474446296692,0.0007302165031433105,tensor(5723),0.9972527623176575,-0.03021979331970215,0.9963487982749939,0.0033591389656066895,tensor(10475),0.9972527623176575,0.0013736486434936523,0.996786892414093,0.002482891082763672,tensor(1913),0.9931318759918213,-0.03571426868438721,0.9932817220687866,0.002628922462463379,tensor(8066),1.0,-0.09203296899795532,0.9976631999015808,0.0011684298515319824
